Word,Total,monthValue
christians,37,:1::1::1:1:::1:1:1::2:::1::::::1::2::::::::::1:1::::1:1:2:1:1:1::::2:::::1:::::::1::1::2:1::::1:::::::::::1:::1::::::::::::1:::::1:::::::::::::::::1::::::1
czech,35,1:1:::1:1::::1:::2::::2:::3::1::1:2::1:::::::::::::::1:::1::1:1:::::::1:::::1:1:::::1:::::::1::::::::::::::1:::::1::1::::::1::1::::1:::1::::1:::::::1
kenyan,35,:2:::1::::1::::::::1:::2::1:::::1:::1:2::::::::3:4::2:1::1:::::1::1::1::::1::3:::1:::::1:::::::::::::1:::1:::::1
haitian,35,:::1:::1:::::::7:::::1:::::::::1:::1::::::::::::::::::2::::::::1::::::9:4:::::1:::3:1::::1:::::::::::::::::::::::::::::::::::::::::::::::1
zimbabwean,35,:::::::::1:::1:::::::1:::::::::1:::1::2:::::1:::3:2:7:3:::1::1:1:1:1:::::::2:1:::1::1::::::::::::1::::::::::::::::::::1
grand prix,34,::::1::::::::::::1:1:1::1:2:1:1:1::2::::1:1:::1::::1::::1:2::1::1::1:::::1:1:::1:2:3::::::::1::1::1:::::::::::1
serbian,34,:::::4:3:2:3:1:::::::1:::2:::::::::1::1::::1::::1:4:1::::1:::::1::1::::::::::1:::1::::1::::1::1::::1
welsh,33,1::::1:1:::::1::1:::::::1:::1::::::::1:1:::1::::::1::1::1:::::::1:::1:1:::::1:1:2:1:1:1:::::1::::::::2::1:::::::1:1:::1:::::1:::::::::::::1::::::::::::::1
christmas,33,:2::::::::::::3:1:1:::1:::::1:3:3::::::::1:::1:2::::::::::::2:1:::::::::::3:1::::::::1::1:3::::::::::::::::::1::::::::::::::::::::::::::::::1
afghans,33,::::::1:::1::::::::::::1:3::::::1:1:1:::::::1:::::::1:::::1::::3:::1::1:3:4:1:1:1::::1::1::1:::::::::1::::::1:1
paralympic games,33,::::::::1:::::::::::::::::::1::::::::::2:::::::::::::::1:::::::::::::::::::::::::::::::::::::::2:1:9:5::::2:::::::1:::1::1::6
summer olympics,33,::::::::::::::::2:::::::::::::1:::1::3:1::::1:3:1:1::3:2::::::::::::::1:::::::::::::::::::::::::::::::1:3:2:1:1:::1:1::1::::::::::::1::::::::::::1
academy award,32,::1:::1::1:::::::1::1:::::::::1:1::::::2::1:::1:2:1:1:1::2::1::4::::::1:::::::1:1:::::1:::1:1:::::::1::1:::::::::::1
winter olympics,32,:::::::::::::1::6::::::::::::2:::1::1::1::2:::1::::1::1:::::::1:::::1::::2::1:::::::::::1::::::1:::::1:1:::::::1:1::::1:::::::2:::1
hungarian,31,1:::::1:1::::2:::::::2:::::2::::::::1::1::::::::1:::1::::1:1:::1:::::1:::1:1:::::1::1:::::::::::1:::1:::::1:::1::::1:3:::::::::::::::::1:::::::::::1
world war,31,::::1:2:2:::::1:2:::::::1::1:1::1:::1::1:::1:1::4::1::1::::1::1:::::::1::1:::::::1::1:2::::::::::::::::::::::1
atlantic,31,::::1::1:1::::2:::1:::::3::1:2::::::::::1::1:::1:2::::1::2:1:1::::::::1:::2:1:1::::::::::2::::::::1::::::::::::::::::::::::::::::1
arabic,30,1::::1::1::1:::1:1:1:1:::1::1:1:1:1:1::::1:1::1:1::1:::1::1::1::::1:::::1:1::1:::::::1::::::::::::::::::::::::::::::1::1:::1
sri lankan,30,::::2:::::1:::::2:::1::::4::1::1:1:1:1:1:::::::::1::::::::::::3::1:2:3::::::::1::1:::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::1
jordanian,29,1::::1:1:1::1:1:::1:4:1:1:1:2::2:::::1:::1:::::1:::1::::::::1:::::::::::::::::::1::::::1:::::::::::::1::::::::::::::::1::::::::::::::1::::::::::1
georgian,29,:::::1:1::::::::::::1:::::::::::::::1:::::2:::2::::14::::2:::::1:::1::::::1:1::::::::::::::::::::::::::::::1
constitution,29,::::::1::::1:::1:1:::1::::::::1:::::1::1::1:1:1:1::2:::::::1:::1::::1::::::3:2::::::::::::::::::::::::::1:1:::1:1:::::1:::::1::::::::1
britons,28,::::1::::1::2:::::1::::1:1:2:1::1::::1:::::::::1:1::::1:::1:::1:1:1:::::1:::1:::1:::1::1::::::::::1:::::::::::::::::::::::1::::::::::::::::::1:::::::1
filipino,28,::::1:::1::1::::::1:::::::::::1::1:::::1::::::::::1::::::2:2:3::::::1:::1:1:::1:::1:2:1:1:1:::::::::::::::1:::1:::::::::::::::::::::::::::::::::::1
democratic national convention,28,::::::::::::::::::::::1:::::1::::::::::::::::1::5:3::1::1::::::::::::1:::::::::::::::::::1:::::1:::1:4:::2:1:1:1:1::::::::::::::1
world championships,28,:::::::::::::::::::::::::1:::::::::1::::::::::1:::::::::::::1:::::::::::::::::::::::1::::::::4:::::2:2:::::5:1:1:::1:1:::2:1:1::1:::1
paralympics,28,::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::5:3:4:::5:1::::::2:2:1::1:::::::2:1
summer paralympics,28,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2:12:5:::1::1::::1:1::1::::1::2:::1
wikipedia,27,:::1::2::::2:1:::2::1:::1::::1:::1::1::::::1:1::::1:1:1::1:::1::::1::::::::::::::1::::1::1:::::::::::::::::::::::::::::1:1:::::::::1
indians,27,::::1:1::::::::::2:2::::1:::2:1::::::2:1:::::1:::::1:2:2:::::::::1:::::::1:::::::::::::::::1:1::1::1::::::1:::::::::::::::::::::::1
vatican,27,::::1:5:::::::1:::::::::::1:::1:::::::::::1:1:::1:::::1::::::1:::::::::2::1::2:::::2::::::::::::::::::2::1:::::::::1:::::::::::::::1:::::::1
austrian,26,1:::::1:::::1:::1:1:1:::::1::::1::::1::::::::1:1:::1:2::1::::::1::::::::1:1:::::::1::::::::::::::::::::::::1::1::::1::::2:2
argentine,26,:1:::1::1:::::::1:::1:::4:::::::::2::::3:1::::::1::::1:::1:::2::::::1::::::::::::::1:1::1:::::::::::::::::::::::::::::1:::::::::::::1
african american,26,::1:::::::::1:::::1::::1:::::::2:1:::1::1:::1::::2:1::::2:::1:1:::1:::::1:::::1::::::::::::1::::::::1:::::::1:2::::1
malaysian,26,::::1:1:1:1:1:::1:2::1::1::1:1::::::::1:1:::3::1:::::1::::1::::1::::::::::::::1:::::::1:::::::::::1::::::::::::::::::::::::::::::1:::::::::::::1
hindu,26,:::::1::::::::1:::1::1::::::2:1::::1:2::::1::::::::1:::::1::1:::::::::1:3:::1::1::::::::1::::::::::::1:1:1::1::::::::::::::::::::::::::1
eurovision song contest,26,::::::1:::::1:::::1::1::::::::::::2:::::1:::2::2:1:1:::::::::2:3::6::::::::::::::::1::::::::1
champions league,26,::::::1:1::::::::::1:2::2:::::::1:11::1::::1:1:::::::1::::::1::::::1:::::::::::::1
muslims,26,::::::::1:::::::::2::::1:3:1:1::::1::1::::1:1:2:::1:1::::::::1:::::::1::::::1:1::1:::::::::::::1:::::::1::::1::::::::::::::::::1
korean,26,::::::::::1:2:1:2:1:::1::2::::1:::::1::::1:1:1::1:::1:::::1:1:::::::1:::1:::::1:::::::::1::::1::::::1:::::::::::::::::::::::::::1
second world war,25,1:::::::::::3:1::::::::1:1:2:1:::::::::::2:::::1::::1::::::::1::1:1:::2:::::1::1:1::::::::::::::::::::::::::::::::::::::::::::1::::1:::::::::1
nazi,25,::1:1:1::2::::1:1:1:2::2:::1:1::1:::1:::1::::::::::::::2:1::::::::1:::::::::::::::1::::::::::::::::1::::1::::1
sunni,25,:::::1::::::::::::::2:1::::1:1:1:3:::::::1::::1:1:::::::::::1:::1:1:::::::::::1:::1::::1::::::::::::::1:1::::::::::::::::::1:1:::::::::1::1
armenian,25,:::::1::::1:1:::1:::::2:::::1:::3:1::1::::::1::1:::1:::::::::1:::::1::2:::1:::1::1:::1:::::::::::::::::::::::::::1:::::1
vietnamese,24,1:::::1::::::1:3:::1:::2:::2:::3::::::::1::1:::1:1::::::::::::1:::1:::::::1:::::::::::::::::1:::1::::::::::::::::::::::::::::1
army,24,:1::::2:3::1:1::::::1::::1::2::1::::::1:::::::::::::::::::::::2:::::2:::1:::::1:::::1:::::::1::1::::::::::::::::1
ethiopian,24,:::1::1:1:1:1::::1::::::::2::::1:2::1:1:::::::::::::1::::1::::::::::::::1:2::2::::::1:::::::::::::::1::::::::::1::::1
italians,24,::::2:3:1::1:::::1:::1:::3::::1:::::1:::::::1:::::::::1:1::::1::::1:::::::1::1:1::::::::::::::::::::::::1:::::::::::::::::::::::::1
yemeni,24,::::::1:::::::1::2::::3::::::1::::::::::1::::::::::::1::1:::::::1:1:2::1:3:4::1
medicare,23,::1:1:1:::::1:1:::::1:1:1:1:::::1::1:::::::::1:::::1:1::::::1::::::::::::1:::1::1::::::1::::::::::1::1::::::::::::1:::1
middle eastern,23,::1:1::1::1::::1::2:1::1::::1:3:::::1::::::1::::::1::::::1::1::::::::::::::::1:1:::::1:::::::::::::::::::1:::::::::::::::::::::::::::::::::::::1
roman catholic,23,::::1:3:1:1:1:1:::::1::1::1::::::1::::::::1::1:1::::1::::::::::1:1:::::::::::::1::::1:::::::::1::1::::::::::::::::::::::::::1
icelandic,23,::::3:1:::1:1::::::1:::::::::::::::::::::::1:::::::::3::1:2:1::1::::::1::1:1:::1::::::::::::2::::::::1
premier league,23,::::::1:1::1:::::1::::2:::1::::::1:2:::::::::1:::1:::::::::::1:::1:1::::2::2::::::1::::::::::::::::::::::1:1::::::::::::::::::::::::::::::::::1
victorian,23,:::::::::::2:1:2:1::1::3:1::1:::1::::1:::1::1::::::1:::1:::::::::1:::::::::::::::::::::::::::::1::::1:::::::::::::::::1:::::::::::1
israel-lebanon,23,::::::::::::::::::::14:5:2::1::::::::::::::::::::::::::1
windows,22,1:::1:1:1::2:1::2::1:3:1:1::1:::1::::::1::::1::::::::::::::::1:1:::1
pacific,22,::::1::::::1::1:::1:::1:2::::1:2:1:::::::1:::::::::::::::::::::::1:2:2::1:1:::::::1:1::::::::::::1
nobel prize,22,::::1:::1::::1:::1:::::::1::2:1:::::::::::1:1:::::1::::2::2::1:::::::::::1:1::::::1::1::::::::::::::::::1:1
fijian,22,::::1:::1:1:::::::::::::1:::2:3::1:1:::::::::::::::::::::2::::2:::1::::1:::::::1:1:::::::::::::::::::::::::1::::::::::1:::1
cold war,22,:::::2:1:::::::1:1:::::1::2::1::1:::::1:1::1:1::::::1:::1:::1:::::1:::::::::1:::::1:1:::::::::::::::::::::::1
liberals,21,1:::::1:1:3:::::::::2::1:1::1:2::2:1::1:1:2::::::1
south american,21,1:1:2:1:1:1:1::1::::1::::1:::1:::::::::::::::::::::2:::::::::1::::::::::::::1:2::::1::::::::1:::::::::::::::::::::::::::::::::1
burmese,21,1:::::1::::::::::::::::1::1::::::::1:1::2:2::::::1:3:1:::::1::::::::::1:1::::::::::::::1:1::::::::::::::1
israeli-palestinian,21,::1:2::1:1::1::1::::1:::1:::::::1:1:::::1:::::1:1::4:::::::::::1:::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
anti-american,21,:::1:1:1:1::::::1::3::1:::::::::::::1::2:1::1::::1:::1:::::1:::::::::::::::::1:::::::::::::::1:::::::::::::::::1:::::::::::1
us-led,21,::::5:1:1::1::1::::::3:2:2:::1::1::::::::1::::1:::::::::::::::::::::::::::::::::::1
liberal,21,::::1::1:2::::1:::2::1::::::::3:::2:2::1::::::::1::1::::::1:1::::::1
jews,21,::::::::1:::::2::1::1::::1::3:::::::::::1::1:1:::2:1:1::1::::::2:::::::::::::1:::::::::::::1
facebook,21,::::::::::::::::::::::::::::::::1:::::::::::::::::::1::::::::::1::::1:::1:::2::2:1:2:1::::1:2::::::1:::1::::::::::::::::::::::::1:1:::::1
parliament,20,:1::::1::1::::1:::1::1:1:::::1::::::::::1:::1:1::::1::::::1:::::::::::::::1:2::::::::1::::::::::::1::::::::::::::::::::::::1::::::::::::::1
rwandan,20,::::1:::6::2::::::::::::::1:::::1:::::::1::::1:::::::::::::::::::::1:1::2::::::::::::::::1::::::1::::::1
conservative,20,::::1:1:1:::::::::1:::::1:1:1::3:1:1::1::1::::::::::::1::::1::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::1::::::1:::::::1
cypriot,20,::::1:::::1:1::::::::::::::::::1::::2::1::::1:2:::::::::1:2::1::::::::::1::1::::::::::::::::::::::1:::::1:1::::::::::1
algerian,20,::::1::::::1:1:3:::1:::::1:::::::::::::::::1::1:1:::::1::::::::1::::::1::::::::1:::1:::::1::::::::::::::1::1::1
world '',20,::::::::::::::::::::1:2::::::::::1::::1::::::1:::::::::1:1:::1:::::1::::::::::::::1::::1:::4:1::::1::::::::1::::::::::::::1
obama,20,::::::::::::::::::::::::::::::::::::::::::::::::::1::1:1::1:1:2:::::1:1:2::4::1:1:::::::1:1::::::::::::::::1
union,19,:::1:::1::1:::1:1:::::::::1:::::1::::1:1:1::::::1::::::::::::::::::::::::2::::::::::1::::::1:1:::::::::::::::1::::::::::::::1::::::::::1
holocaust,19,:::1:2:::::::::2::2:1:1:::::::::::::::::1::2::::::::::::::1:1:::::::1::::::::::1::::::::::::::::::::::::::1:2
argentinian,19,:::::1::::1:::::1::::1::::::::::1::::1:::3::::::::::::::1:::::1:2:::::::::::::1::1::::::1::::::::::::::::::::::1::::::::::::::1::::::::::::1
turks,19,::::::1:2::::::::::::::1::::1:1:::2::::::1::1::2:::1:::::::::1:1:::::::::::::::1:::::1::::::::::::::::::1:1
al-qaeda,19,::::::::1::1:1:::::::1:::::::1:::::::1::::::::1::::1:::1::::::1:::::::1:1:2:::1:::::::::::::2:::::::::1::::::::::::::::::::::::::::::::::1
world economic forum,19,::::::::::1:::::1:::::::::::1::::::::::::::1:::::::1:1::1:2::::1::1::::::1:::1::1::::::::::::::::1:1:1:1::::::1
libertarian,19,::::::::::::::::::::::::1::::::::::::::1:3::::::1:1:2:::::::::1:::::::::::::::::::::::3:::::1:1:1::::::1:1::::::::::::::1
egyptians,18,1::::::::3:::::::2::1::::::::::::1::::::::::1::::::::::::::1::::::::::::::::1::::::3:1:::::1::::::1:::::::::::::::::1
ugandan,18,::1:::::1:1:::::::::::1::2:::::1::2:1::::::::::1::1::::::::::::::::::1:1::1::1::::1::::::::::::::::::::::::::::::::::::::::::::1
tibetan,18,::1::1:2::::::::::1::1:::1::::1:::::::::::3:1::::2:2::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::1
bulgarian,18,::1::2:2::1::::::::1:::1::::1::::::2::::3::::::::::::1:::::::1:::1::::::::::::1
shiite,18,::::1:1::::::1:::::2:1:::2::1::1:1:1::::::::::::::2:::::::::::::1::1:::::::::1::::::1
croatian,18,:::::2:1:2:2:::::::::::3:::::::::::::1::::1::::1:::1:::::::::::1:::::::1::::::1::::::::::::::::::::::::::1
super bowl,18,::::::1::1:::::3::1:::::::::::1:1::::::::2::1::2:::::::::::1:1::::::::::::1:::::::::::::::::::::::1::1
celsius,18,:::::::2:::::1:::::::2:1::::::2::::1:1:1:1::1:::1:1::::::::::::::::::::::::::::::1::::::::::::::::::1::::::::::::::::::::::::::::::::::1
republican national convention,18,::::::::::::::1::::1::::1:::1:::::::::::::1:1::::::1:5:1:::::::::1:::::::::::::::::::::::::::::1::::1:1::::1
maoist,17,2:1::::1::::::::::::2:::1::::2:::::::1::::::1::::::::::1::::::1::1::::1:::::::2
un,17,::::1:::1::1::::::::1:1:::::2:::::1:1::1:1::::1:2:::::::::::::::::::::::::1::1:::::::::::1
english-language,17,::::1::1::::::::::2::1:::::::1:2:1:::::::1:::::::2:::::::1::1::::::1:::::::::::::::::::::::::::::1::::::::1
god,17,::::1:::::1:2::1::1::::::::1::::::::1::::::::1::1::1::::::::::::::1::::::::::::1:::::::::1:::::::::::::1::::::::::1:::1
kyrgyz,17,::::9:3::::::::::::::::::::::::::::::::::::::::1::::::1::::::::::::::2:1
world championship,17,::::1::::::1::1:::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::1::::::::2:::::::::1:1:1:::::1::::1:1:1::1:::2
federal,17,::::1::::::1:1:::::2:1::1::::1::::::1::1::::1::::::::1:::1::1:::::::::::::::::::::::::::::1:::::::::::::1::::1
mediterranean,17,:::::1::::1:::::1:::1:::::::::::2::1::::::::1::::::::::1:1:::2:1:::::1:::::2:1
congolese,17,::::::1:::3:::::::1::::1:1::1::::::::::::2:::::::::::1:::1:::::1:::::::::::::1:1:::::::::::::::::::::1:::::::::::::::::::::::1
spaniard,17,::::::::1::::::::::::::::::::1::1::1::::::::1:::2::1:1:1::1:::::::1:::::::::::1::::1:::::::::::::::::::::2::::::::::::1
rugby world cup,17,:::::::::::::::::::3:1::1:1:8::1::::::::2
islamists,16,:1::::1::::::::::1::::1:2::::1::::1:1:2::::::::1::::::::::1::::::::::::1:::::::::::::::::::::::::::1:::::::::::::::::::1
romanians,16,::2::2:4:4:::::1::::1::::::1:::::::::::::::1
chechen,16,:::1:2:::::1::1:1:::::::::1::2::1::::1::::::1::::::::::::::::::2:::::::::::::1:::::::::::::::1
zionist,16,:::1::1::::::::::::1:::::::::::::1::::::::1::1:1:1::::1::1:::1:::::::::::1::1:::::1::::::::::::::::::::::::::1:::::::::::::::::::::1
nepalese,16,:::1::1::::::::::::2:1:::1:::1:::1::::::1::::1::1::1:1:1::::1:::::::1
syrians,16,:::2:2:1::::1::2::::1::::1:1::::::::::::::1:::::::1::::::::::::::::::::::::::::::::::::::::::::::1::::1:::::::::::::::1
fa cup,16,:::1::1:::::::::::::1:::::::::1:5:::::::::1:1:::::::::::::1::::::1::::::::::1:::::::::::::::::::::1::::::::::::::::::::::::::::::::::::1
martian,16,::::1::2::::::::::1:::::::::::::1::1:1::::::::::1:4::1::1::::::::::::::::::::::::::::::::1:::::::1
arab league,16,:::::1:::::1::::::::::2:1:::::::::::::::::::::::::::::::::::::::1::1:::::1:::::::::3:::::1::::::2:1::::::::::::::::::::::::::::::::::1
moroccan,16,:::::1:::1:2:::::::1:1::1:::::1:::::::::::1::::1:::1:::::1::::::::::::::1::::::::::::1::::::::::::::1::::::::::::::::1
euro,16,:::::::1:1::::1::::::::1:::::::::::::::::1::1:1:::1:::1::1:::::1:2::::::::::::1::::::::::::::1::::::::::::::::::::::::::::::::1
house,16,::::::::1:1::::1:1:::::::::::::2:1:::::1::1:::::::1:1::::::1:1:::::::::::::1:::::::::::::::::1::::::::::::::::::1
tunisian,16,:::::::::1:::3::::::1:3:::::::::::::::2::::::1:1::::::::::::::::::1:::::::::::::::::::::::::::1::::::::1::::::::::::::::1
howard,16,::::::::::1:::1:2:1:1:::4:::::1:::::1::::1:1::::1:::::::::::1
world,16,::::::::::::::1:::1:::1::::1::::::1::1::::::::::::::::1:::1:1:1::::1::::::::::::::::::::::1::2:::::::1::::::::::::::::::::::::::::::::::1
winter paralympics,16,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:2:::1::3::1:::::::1::::7
gulf war,15,:1:1:::1:::::2:1::::::::::::1::::::::1::::::::::::::::::1::::::::1:::1::2:::::::::::::1:::::::::::::::::::::::::::::::1
peruvian,15,::1::1:::::2::1::1::::::::::::::::::::1:1:::::::::2::::::::::1:::::::::1::::1:1::::::::::::::::::::::1
bolivian,15,:::1:1:::::::::2:3::1::1::::::::::::::1:::::::1:::::::::::1:::::::::::1:::::::::::::::::1::::::::::::::::::::::::::::1
communist,15,:::4::1::::::::::::::::1::::1:1:::::::::1:::::::::::::::::::::::::1::::1::::1:::1:::::::::1:::::1
somalis,15,:::1:::::1:::::::::::1:::::::::::1:::::::::::::::::::1::2::::::::1:4::1::::::::::::::::::1:::1
spaniards,15,:::1:::::3:::::::::::1::::::::::::::::1:::1:::::1::::::1:::::::::::1::::::::::::::::::::::::::::::::::::::1:1:1::::::::::::::1::::::1
kenyans,15,::::1::::::::::::2:::1:::::::::::::::::::3:3:::1:::::::::::::::::1:1:::::::::::::::::::::::1:::1
major league baseball,15,::::1:::::2::::::::::1:::::1::::::::2:1:::::::::::1:::::1:1:1::::1::::::::::::::1::::::::::::::::::::::::::::::::1
eastern,15,:::::1:::::3:::1:1::::1:2::::1:::::::1::::::1:::::::::1:1::::::::::::::::::::1
democratic change,15,:::::1:::::::::::::::::::::::1:::::::::::::1::4:1:::1::1:1:::::::::2:1:::::1
africans,15,:::::1::2:1::::1:::::1:1:2:::::1:::::::::::1::::1:::::::::::::::::1::::1::::1
cambodian,15,:::::1::1::::::1:::::::1::::::1:::::6::::::::::::::::1:::::1::::::::1:::::1
richter,15,::::::::1::::1::1::::::1::::1:::::1:::1:::::::1::::::::::::::1:::1::::::2::1:::::1:::1
indonesians,15,::::::::::::::2:1:::::::::::::::1:2::::1:1::1:::::1:1:::::1::::::::::::1:::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::1
english wikipedia,15,:::::::::::::::1:::::::1:::1:1::1::::::2:::::::3:::1::::::1:::::::1:::::::::::::::::::::::::::::1:::::::::::::::::::::::::::1
south africans,15,::::::::::::::::1:::2:1:1:::::::::2:::::::::::::1::::::::::2::::1:::1:::::1:::::::::::::::::::::::::::::1::::::::::::::::::::::::::::1
ipc nor-am cup,15,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::15
brazilians,14,2:1:1:1::::1:::::::1:::::2::::1::::::::::::::::::::::::::::::::1:::::::::::::::::::1:::::::::::::::::::1:1
basque,14,1::::::::2:::::::::::1::::::1::::::1::::::1:::2::1::::1::1:::1:::::::::::::::::::1
navy,14,:1::::1::::::::::1:::::::::1::1:::1:::::::1:::1::::1:1::::::::1:::::::1:::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::1
honduran,14,::2:1:::::::::::::1::::::::::::::::::::::::1::::1::::::::::1:2:2::::2:::::::::::1
tour de france,14,:::1::1:::3:3:::::::::::1:2:::::::::::::::::::::::::::::::::::1:::::::::::::1:::::::::::::::::::::::::::::::::::1
ukrainians,14,:::::1:1:::::::::::::2::::::::::::::::::::::1::::::::::1::::::::::1:::::::1:::::::::::::1::::::::::1:::::::::::::::::::::2:::::1:::::1
first world war,14,:::::1:::::::1:::::1::1::1::::::1::1:1::::::1:1::::::::1::::::::1::::::::::::::::::1:::::::::::::::::::::::1
world war two,14,::::::2::::::::::::1::::::1:::1:::::::::::1::::1:::1:::::::::::::::::1:::::::::::::::::1::::::::::1:1:::::::::::::::::::1:::::::::::::::1
c$,14,:::::::::2:::::::::::::::::::::::::1:1::::1::1::1:::::::::2::1:::::::1::::::1::::::::::::::::::::::::::::::::::::1:::::::::::1
grand final,14,::::::::::1:::::::::::::::1:::::::::::::::::::::1:::::1:::::::1::::::1::::::1:1::::::::::::::::::::::::::::::::::2:2::1::::::::::1
haitians,14,:::::::::::::2:::::::::::::::::::::::::::::::::::::::::::::::::6:2:::::1::::1::::1:::::::::::::::::::::::::::::::::::::::::::::::1
scientologists,14,:::::::::::::::::1::::::::::::::::::::::2:1:1:::::1::::1::::1:::::1:2::1:::::::::2
super tuesday,14,::::::::::::::::::::::::::::::::::::::2:7:1::1:::::::::::::::::::::::::::::::::::::::::::::1:1:1
ipc alpine world championships,14,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::11:2::::::::::::1
guatemalan,13,::2:::::::::::::::::::::::::::::::::::::::1::1:::::::::2::2::::::::1::::1:::::::::1:1:1
cia,13,::1::::::1:1::::::2::::::::::1:::1:::2::::::::::::::::::::1:::::::::::1:::::1:1
social democrats,13,::1:2:::1::::1:1:1::1::::::::1::::::::::::::::::::::::::::1:::1:1::::::::::::::::::::::::::::1
korean war,13,::::1:::::1::::::::::::1:::1::::::1:::::1:1:::::::::::::::::::1::::::::::::1:::1::1:::::::1::::::::::::::::::::::::::1
cannes film festival,13,::::::1::::::::::::::::::::::::1:1:1:::::1:1::1::1:1:::::::::::::::::1::::::1::::::::::::::::::::1::::::::::::::::::::::::::::::::::::1
shia,13,:::::::1::::::::1:1:::::1:1:::::1:::1::1:::::::::::::::::::::1:1::::::::::::::1::::::::::::::::::1:::::::::::::::::::1
taleban,13,:::::::1::::::::::::::2::1:::::::::::::::::::::::1:::::::::::1:::::::3:2:2
commonwealth games,13,:::::::::::1::::1:5::::::::::::::::::::::::::::::::::::::::::1::1:::::::::::::::::1:::1:::::::::::::1::::::::::::::1
chadian,13,:::::::::::::1::::::::1::::::::::2:::::1:2::1:::::1:1::::1:::::::::::::1::::::::::::::::::::::::::::::::::::::1
pakistanis,13,::::::::::::::2::1:::::1::::::::::::::1::1:1::::::1:::::::::::::1:1:::::1:1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
north,13,::::::::::::::::1:::::1:1::::1:1:::1::::::::1::::::::1:::1:::1::::1:::::::::1::::::::1
moon,12,::1:1:::1::::1::::::::::1::::::::::::::1:::1:1:::::::1:::::::::::::::::::::::::1::::::::::::::::::::::::::1:::::::::::::::::::::1
wikimedia,12,::1:1:::::::::::1::::1::::::::::::::::1::1::::::::::::::1::::::1::::::::1::::::::::::::::::::::::::::1:::::::1::::::::::::::1
finns,12,:::1:::::::::::1::::1:::::::::::::1::2:::1:1:1::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::1
buddhist,12,:::::1::::::1:::::::::::::::::::1:1:::1:::::::::::::1:1::::::::1:1::1:::::::::::::::::::::::::::1::::::::::::::::::1
canadian press,12,:::::1::::::::::1:1::::::::2:2:::::::::1::1::::::::::::::::::::::::::2::1
maltese,12,:::::1:::::::::::::::::::::::1:::1:1::::::1:::::::::::1:::1::1:::2::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::1
estonian,12,:::::2:1:1:::::::::1::::::1:::::::1:1::::::::::::::::::::::::::::::::::::1::::1:::::1:::::::::::::::::::::::::::::::::::::::::::::::1
moldovan,12,::::::1:::::2:1::1::1:::::::::::::::::::::::::2:::1:::::::::1:::::::::::::::1::::::::::::::::::::::::::::::::::::1
armenians,12,::::::1:::::::::::::::::1:::1:1::1::::::2::1::::::::::::::1:::::::::::::2::::::::::::::::::::::::::::::1
burundian,12,:::::::1:4:3::::::::::::::::::::::::::::::::::::::::::1::::::::1::1:1
bst,12,::::::::3:1::::::::::::::::::::::1:1:::::::::::::::::::::::2:::::::::::::2::2
australian greens,12,::::::::::1::1:3::2:1:::2:::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::1
drivers ' championship,12,::::::::::1::::::::::::::::::::::1:1:2:1::::::::::1:1:::::::::1:::::::::::::::::1::::::1:::::::::::::::::1
south koreans,12,::::::::::::1:1::::::::1::::::::::2:::1::::::::::1:::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::1:1:1:::::1
tamil,12,::::::::::::1::2:::1::::1:::::::::::::::::1:::1:::::::::2:::1:1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
ghanaian,12,:::::::::::::::::::1:2::::::::::2::4::::::1:::::::::::1:1
nasdaq,12,:::::::::::::::::::::::::::1::::::1::::::::::1:::3:2::1:::1:::::1:::::::::1
albanian,11,1:::::1:1:::::::::::::1:::::::::::1::::::1:::1:1::1:::::::1:::::::::::::::::::::::::1
western australian,11,:1:::::::::::::1:1:::1:1::::::::2::::::1::::::::::1:::::::::::::::::::::::::1::::::::::::::::::::1
bible,11,::1:::::::::::::::::::2:::2:::::1::::::1::::::::1::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::1::::::::1
state,11,::1:1::::1::::1:1::::::1::::::::1:::::::::1::::::::::::::::::::::::::::::::::::::::::::1::::::::1:::::::::::::::::::1
frenchman,11,:::1:::::2::::::1:::1:::::::::::::::1::::::1::1::::::::::::::::::::::::1:::::1::::::::::::::::::::1
