Word,Total,monthValue
northern samar,2,:::::::::::::::::::::::::::::::::::::::::::::::::1:::1
ushuaia,2,:::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::1
jerez,2,:::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
miramar,2,:::::::::::::::::::::::::::::::::::::::::::::::::1:::1
pembroke pines,2,:::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::1
royal free hospital,2,:::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
osaka city,2,:::::::::::::::::::::::::::::::::::::::::::::::::1:::1
catholic philippines,2,:::::::::::::::::::::::::::::::::::::::::::::::::1:1
panglao,2,:::::::::::::::::::::::::::::::::::::::::::::::::1:1
doljo,2,:::::::::::::::::::::::::::::::::::::::::::::::::1:1
serna,2,:::::::::::::::::::::::::::::::::::::::::::::::::1:1
zabul province,2,:::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::1
wana,2,:::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::1
potomac,2,:::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::1
northumberland street,2,:::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::1
shifa hospital,2,:::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::1
jaffna peninsula,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:::1
kashgar,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::::::1
imperial college,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::1
ferlite,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::1
sur,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::1
pandi,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::1
bulacan,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::1
pangasinan,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::1
manaoag,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::1
nueva ecija,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::1
berkley,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::1
east kalimantan,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::1
samarinda,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::1
central texas,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::1
quadrangle,2,::::::::::::::::::::::::::::::::::::::::::::::::::2
christopher gunness,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:1
beit lahia,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::1
libreville,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::1
republic of,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::1
raymond james stadium,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:1
maluku,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::1
new guinea,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::1
east flanders,2,::::::::::::::::::::::::::::::::::::::::::::::::::2
hawaiian,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::1
burgos,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
adriatic sea,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::1
south east queensland,2,::::::::::::::::::::::::::::::::::::::::::::::::::1:1
s korea,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::1
n. korea,2,::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::1
daly city,2,:::::::::::::::::::::::::::::::::::::::::::::::::::2
lindsey oil refinery,2,:::::::::::::::::::::::::::::::::::::::::::::::::::2
north lincolnshire,2,:::::::::::::::::::::::::::::::::::::::::::::::::::2
macquarie street,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::1
north queensland,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::1
carol,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::1
elizabeth city,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::1
kinglake,2,:::::::::::::::::::::::::::::::::::::::::::::::::::2
narbethong,2,:::::::::::::::::::::::::::::::::::::::::::::::::::2
bataan,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1:1
buffalo niagara international airport,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::1
long street,2,:::::::::::::::::::::::::::::::::::::::::::::::::::2
festival,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
supreme court,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::1
williamson county,2,:::::::::::::::::::::::::::::::::::::::::::::::::::2
argyll,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::1
north atlantic ocean,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::1
brest,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1::::::1
hmnb clyde,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::1
brittany,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::1
romford,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::1
martinique,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::1
zaire,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::1
bundibugyo,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
västergötland,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::1
beverly hills,2,:::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::1
wall '',2,:::::::::::::::::::::::::::::::::::::::::::::::::::1::::1
coke,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::1
gaddafi,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::1
ebola,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
delhi high court,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::1
brackley,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::1
mich,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::1
bashundhara city,2,::::::::::::::::::::::::::::::::::::::::::::::::::::2
male,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::1
antananarivo,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::1
pennsylvania state capitol,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
sacré-coeur hospital,2,::::::::::::::::::::::::::::::::::::::::::::::::::::2
mont-tremblant,2,::::::::::::::::::::::::::::::::::::::::::::::::::::2
tumen river,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
mount redoubt,2,:::::::::::::::::::::::::::::::::::::::::1:::::::::::1
eagle,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
us,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::1
amazonas,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::1
red river,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
red river floodway,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
banten,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1:::1
melbourne grand prix circuit,2,::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::1
western africa,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::1::1
tori,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
pattaya,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
kohat,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
wythenshawe,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::1
farah province,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::2
north east england,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
operación triunfo,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::2
bronx,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::1
egypt egypt,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::1
enfield,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::1
baluchestan,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::2
lisbon treaty,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
san mateo,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::1
ritz hotel,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::1
fernando de noronha,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::2
natal,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
morecambe,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::1
birmingham city fc.,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::1
square,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
garner,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::2
holocaust museum,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::1
beledweyne,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
nuuk,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::1
chancellor,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::1
high school,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
stocksbridge,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::1
scunthorpe,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::1
hollywood boulevard,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::1
rehabilitation center,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::1
cebu provincial detention,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::1
danville,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::1
usd,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::1
apple,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::1
union square,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::1
kutum,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::1
wimbledon,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::1
ürümqi,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
ashdod,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::1
brands hatch,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
middle east peace,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::1
talbot street,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
gardai,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::1
hilo,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::1
chihuahua,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::1
brookline,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::1
béjaïa,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
hmp greenock,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
yemen yemen,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
harf sufyan,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
avon,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::1
broadcasting house,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::1
saada,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::1
dusseldorf,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::1
sheba medical center,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::1
medina hospital,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
athens international airport,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::1
bellshill,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::1
fort washington,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::1
kismayo,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
europe quizimodo,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
suzuka circuit,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::1
warri,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
factor uk,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
makeen,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
bratislava,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::1
san clemente island,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
newton abbot,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::1
arran,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::1
yangtze,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::1
fairmont copley plaza hotel,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::1
thunder,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
yuma,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::1
fort lewis,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::1
blackpool,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::1
korea navy,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
camp phoenix,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::1
gilo,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
lake district,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::1
hagen,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::1
ceremonial,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
aps,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
voronezh,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
maguindanao,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
laayoune,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
lanzarote,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::1
western sahara,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
san raffaele hospital,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
folkestone,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::1
state dining room,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
krasnodar,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::1
hispaniola,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
beverly hilton hotel,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::1
northumbria,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::1
hereford,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::1
kurram agency,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::1
anglesey,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::1
wealden,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::1
villa somalia,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
krasnoyarsk,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::1
shetland,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::1
washington dulles international airport,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::1
wheaton,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
the beatles,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::1
lo,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::1
earls court exhibition centre,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::1
tripoli international airport,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::1
afghanistan war,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::1
johns hopkins hospital,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::1
newry,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::1
bamako,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1
french polynesia,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::2
nazca,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:1
juan fernández islands,2,:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::1
guernsey,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::1
ridgewood,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::1
mount ainslie,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1::::::::::::::::::::::::::::::::::::::1
espinillo,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::1
ciruelos,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::1
coquimbo,2,::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::1:::::::1
